,corporation,corp,ltd,inc,foundation,author,group,all rights reserved,this file is,enterprise,incorporated,co,llc,detected_year,detected_copyright detected_year,detected_copyright detected_year detected_year,detected_copyright detected_copyright detected_year,detected_copyright detected_copyright detected_year detected_year,gmbh,by,detected_copyright detected_copyright detected_org detected_year,detected_copyright detected_org detected_year,detected_copyright detected_copyright detected_person detected_year,detected_copyright detected_person detected_year,the,or its affiliates,original author or authors,detected_other_words,detected_copyright detected_org,detected_copyright detected_copyright detected_org,detected_copyright detected_person,detected_copyright detected_copyright detected_person,word_between_copyright,detected_copyright the,score
Congress should amend the Copyright Act to impose liability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
"Copyright 2001-2003 S3 Graphics, Inc. All Rights Reserved.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6484768074939491,0.0,0.0,0.0,0.0,0.0,0.5312346505228791,0.296679063480979,0.41070991615047975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20141120697221684,0.0,0.0,0.0,0.0,0.0,0.0,0
copyrighted works:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
The following items address directly the issue of copyright in digitization projects:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657754279259684,0.0,0.0,0.2593796885155286,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 1995-2002 2003 2004 2005 2009 Free Software Foundation Inc. This file is part of the GNU C Library. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6630107685753636,0.0,0.0,0.0,0.0,0.4224931034702266,0.2359500799530788,0.3266392862920743,0.26739039237213896,0.3498490638541803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16018316166616695,0.0,0.0,0.0,0.0,0.0,0.0,0
have to enlist copyright processes in their effort to evade copyright laws. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25123382675108424,0.0,0.0,0.0,0.0,0.9679264250427333,0.0,1
"Copyright (c) 2015, 2022, Oracle and/or its affiliates",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (C) 2012 CERN (www.cern.ch),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4753974699170551,0.5309912522362639,0.0,0.601745756178013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36048242754228427,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (C) 2008-2011 Johan Dahlin ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777513226045708,0.32265726858462696,0.44667304180778883,0.36565130075701957,0.47841197333998037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"176 See sec. 75c(1) and sec. 75(c), respectively, of the Danish Copyright Act. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294167991082309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7473691075149007,0.0,0.0,0.4014439810912301,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright’s authorship regime needs little introduction because it ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
copyright (c) 2005-2011 by Mauro Carvalho Chehab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4778583755770242,0.26686997017832464,0.36944347130193744,0.3024303532870752,0.3956947556713961,0.0,0.532053334930019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18117423645467992,0.0,0.0,0.0,0.0,0.0,0.0,0
an exemption in the Copyright Act (see ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
"under the Copyright Act can either be “joint works of authorship,” compilations, or derivative works. The copyright ownership implications of each ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6831420257574055,0.0,0.0,0.18347243130149898,0.0,0.0,0.0,0.0,0.7068626737891776,0.0,1
"However, copyright law creates exceptions to and limitations upon its exclusive rights in order to safeguard ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
(C) 2003 - 2004	Dominik Brodowski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6978594794050555,0.38973417224842466,0.5395314631475151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264585000066598,0.0,0.0,0.0,0.0,0.0,0.0,0
"imprisonment up to five years.156 Under the Japanese Copyright Law, only criminal remedies are ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
"Copyright (c) 1999, 2001, Oracle and/or its affiliates",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
"COPYRIGHT REVISION LEGIS. HIST. 671 (George S. Grossman ed., 1977) (statement of ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7968235536120261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6042120690693809,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright 2013 Adobe Systems Incorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670286304198624,0.7450320840072612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
recognition may raise issues beyond those that copyright law is capable of handling fully. Supra ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
key issue is making sure that you actually are the copyright owner; that ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
"in the copyright system, allowing people access to works they could not ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
the rights of copyright owners of public statues similar to the limitation on the rights of architects. Many commentators hoped the case ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9911038105547114,0.0,0.0,0.13309108423906826,0.0,0.0,0.0,0.0,0.0,0.0,1
expressly define their norms in opposition to copyright law. Other ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"copyright, respectively. A group of economic theorists have ",0.0,0.0,0.0,0.0,0.0,0.0,0.9877103799759581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15629525036848793,0.0,0.0,0.0,0.0,0.0,0.0,1
"182 MICHAEL C. DONALDSON, CLEARANCE & COPYRIGHT: EVERYTHING THE INDEPENDENT FILMMAKER NEEDS TO KNOW 221 (2d ed. 2003).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294167991082309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7473691075149007,0.0,0.0,0.4014439810912301,0.0,0.0,0.0,0.0,0.0,0.0,1
"principle in the patent context, the first sale doctrine has become much more limited in the copyright context, ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9843463541454361,0.0,0.0,0.17624487249445803,0.0,0.0,0.0,0.0,0.0,0.0,1
provisions are spelled out). Section 512 allows copyright owners to ask an ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"States, until 1989). The copyright notice is an important starting point; it is ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294167991082309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7473691075149007,0.0,0.0,0.4014439810912301,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 2009-2012 CERN (www.cern.ch),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
"Copyright 2009, 2015, Red Hat, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7236486016197681,0.404136645089996,0.5594696358777272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (C) 2004 Dmitry Yusupov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4753974699170551,0.5309912522362639,0.0,0.601745756178013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36048242754228427,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (c) 2001 by Joerg Ziefle <joerg.ziefle@gmx.de> You may use and distribute this software under the same terms as Perl itself. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29648249023772555,0.3311536529315633,0.0,0.37527982703140605,0.0,0.0,0.660214430641124,0.0,0.0,0.0,0.0,0.4185395221609983,0.0,0.0,0.22481551663142882,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright 2012 Davidlohr Bueso <dave@gnu.org> . May be distributed under the GNU General Public License ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4557053964635807,0.5089963544846767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6433119160903016,0.0,0.0,0.34555040351807564,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (C) 2012-2020 Red Hat Inc. All rights reserved. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5673255716907959,0.0,0.0,0.0,0.0,0.0,0.46475525157877706,0.2595522574638983,0.3593131400945652,0.29413755646172063,0.38484460065892495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17620634511514482,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (c) 2012 - Eric Biederman ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"280. Accord Trotter Hardy, Copyright and “New-Use” Technologies, 23 NOVA L. REV. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"else has written, said, sung, or otherwise originated, the holder of the copyright must grant",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657754279259684,0.0,0.0,0.2593796885155286,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 2006 Johannes Hoelzl ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4753974699170551,0.5309912522362639,0.0,0.601745756178013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36048242754228427,0.0,0.0,0.0,0.0,0.0,0.0,0
exclusive rights survive the first sale doctrine - a copyright owner has the right to prevent others from the ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9843463541454361,0.0,0.0,0.17624487249445803,0.0,0.0,0.0,0.0,0.0,0.0,1
"copyrights to rely exclusively on primary enforcement, with its attendant ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"parts of a unitary whole” [17 U.S.C. § 101]. If a joint work, copyright would ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 1995-2013 Jean-loup Gailly. For conditions of distribution and use see ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
"who purchase copies of protected works such as songs. However, if contracts can re-allocate copyrightís ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"regime. That is, copyright law achieved compliance through the imposition of liability on a limited number of intermediaries—those capable of ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
take favorable action. The result of such contests is copyright’s de ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 1992 1995 1997-1998 2006 2009-2012 Free Software Foundation Inc. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
"In some instances, original copyrighted materials might be so",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 1998 1999 Jean Pierre LeJacq <jplejacq@quoininc.com> Modified ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
of the Digital Millennium Copyright Act (DMCA).66 The background of this controversial piece ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
use the exemptions available in the Copyright Act to digitize an oral history ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657754279259684,0.0,0.0,0.2593796885155286,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (c) 2005 2006 2007 2009 Thorsten Kukuk <kukuk@thkukuk.de> ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
"Copyright (c) 2014, NVIDIA CORPORATION.  All rights reserved.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757586086271129,0.0,0.0,0.0,0.0,0.0,0.310308691945775,0.346596713997726,0.0,0.3927806736457802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529959168609105,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (C) 2015 Intel Corporation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Copyright 2012 ATMEL, Hong Xu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595223225394929,0.6648296337540575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4513434058817116,0.0,0.0,0.0,0.0,0.0,0.0,0
"several iterations, to specialize in exploiting copyright’s gatekeeper system. By its end, the P2P story suggests real limits on network design’s ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8116842503926598,0.0,0.0,0.0,0.0,0.5145630306430189,0.0,0.0,0.27639385875952016,0.0,0.0,0.0,0.0,0.0,0.0,1
"Copyright (c) 1991-2018 Unicode, Inc.",0.0,0.0,0.0,0.6336625858288647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4366021813158775,0.24382958856138948,0.33754734391452845,0.27631984430915385,0.36153220763949556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16553244826740895,0.0,0.0,0.0,0.0,0.0,0.0,0
limited monopoly conferred by copyright “is intended to motivate the creative activity of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8116842503926598,0.0,0.0,0.0,0.0,0.5145630306430189,0.0,0.0,0.27639385875952016,0.0,0.0,0.0,0.0,0.0,0.0,1
△ The act falls under an express exemption in the Copyright Act or is ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657754279259684,0.0,0.0,0.2593796885155286,0.0,0.0,0.0,0.0,0.0,0.0,1
"Copyright (c) 2017 Synopsys, Inc. (www.synopsys.com)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(C) 2002 by gaoyonghong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3584877026929755,0.40040985955911057,0.0,0.0,0.0,0.0,0.7982891479881784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27183257271724137,0.0,0.0,0.0,0.0,0.0,0.0,0
"Copyright (c) 2003, International Business Machines Corporation and others",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4753974699170551,0.5309912522362639,0.0,0.601745756178013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36048242754228427,0.0,0.0,0.0,0.0,0.0,0.0,0
"manner, it foreshadowed a copyright settlement. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (c) 2001-2011 Ludovic Rousseau <ludovic.rousseau@free.fr>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777513226045708,0.32265726858462696,0.44667304180778883,0.36565130075701957,0.47841197333998037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
hybrid between copyright and patent.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Copyright (C) 2014 Google, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ownership136; to lend it137; and to create derivative works based on it.138 Copyright entitlements are protected ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
any copyrighted work during the course of face-to-face teaching in a classroom in a nonprofit educational institution. There was also a provision that ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (c) 2009-2018 the,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5243012586057506,0.2928069662473072,0.40534954891893826,0.33182345015408626,0.4341521861402799,0.0,0.0,0.0,0.0,0.0,0.0,0.37007379098392773,0.0,0.0,0.1987824950968417,0.0,0.0,0.0,0.0,0.0,0.0,1
with the presumed copyright owner will reveal that the copyrights have been ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657754279259684,0.0,0.0,0.2593796885155286,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 2005-2008 Johannes Berg (johannes@sipsolutions.net),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
(copyright owner unsuccessfully suing manufacturers of reverse-engineered game cartridges for ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
This chapter explores the operation of the explicit exemptions for libraries and archives found in the Copyright Act. Most of these exemptions are ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9843463541454361,0.0,0.0,0.17624487249445803,0.0,0.0,0.0,0.0,0.0,0.0,1
